UDI,Type_L,Type_M,Type_H,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temp_diff_K,Power_proxy,wear_raw,RUL,Machine failure,split
9406,0,1,0,-1.1523735778935282,-1.2843643157450981,-0.41092858848757985,0.8892875781082474,1.179070912063101,0.3989535894638498,1.135953948774374,183,70.0,0,train
9407,0,1,0,-1.1523735778935282,-1.2843643157450981,2.455507082117204,-2.45946919676002,1.2262029556105074,0.3989535894638498,-2.900889682236243,186,67.0,0,train
9408,1,0,0,-1.1023775442658785,-1.1495625445340025,-0.6394369420645145,1.0204135964012824,1.273334999157914,0.49884932260947434,1.1557272690903837,189,64.0,0,train
9409,0,0,1,-1.0523815106382575,-1.082161658928474,0.718171511539627,-0.5530986231151328,1.3047563615228515,0.49884932260947434,-0.32195222345404423,191,62.0,0,train
9410,1,0,0,-1.0023854770106078,-1.014760773322907,0.8996340276154281,-1.17846886420499,1.3833097674351955,0.49884932260947434,-1.2215089038313687,196,57.0,0,val
9411,0,1,0,-1.0023854770106078,-1.014760773322907,0.9130756954728948,-0.9061302108271491,1.414731129800133,0.49884932260947434,-0.7849431288659829,198,55.0,0,test
9412,1,0,0,-1.0023854770106078,-1.014760773322907,-0.8477827938552491,0.6673820086892662,1.4618631733475393,0.49884932260947434,0.5358724953838215,201,52.0,0,val
9413,1,0,0,-1.0023854770106078,-1.014760773322907,1.1550257169072964,-1.3398547328733406,1.493284535712477,0.49884932260947434,-1.3794462630980686,203,50.0,0,val
9414,1,0,0,-0.9523894433829583,-0.9473598877173399,-0.612553606349581,0.4959095232291438,1.5247058980774146,0.49884932260947434,0.45772810346117276,205,48.0,0,train
9415,1,0,0,-0.9523894433829583,-0.9473598877173399,-1.183824490291918,1.4037050344886142,1.5561272604423522,0.49884932260947434,1.2599229865675214,207,46.0,1,test
9416,0,1,0,-0.9023934097553371,-0.8799590021118113,-1.1367786527907842,0.42530320568674096,-1.6959837443286894,0.49884932260947434,0.030737484577073225,0,253.0,0,val
9417,0,1,0,-0.9523894433829583,-1.014760773322907,-0.45125359205998006,0.5967756911468627,-1.6488517007812828,0.398953589463793,0.7012380287876546,3,250.0,0,test
9418,0,0,1,-0.9523894433829583,-1.082161658928474,-0.10177022776584463,0.38495673851965284,-1.6017196572338765,0.2990578563181117,0.6250680934743608,6,247.0,0,train
9419,1,0,0,-1.0023854770106078,-1.082161658928474,-0.6595994438507147,0.6270355415221788,-1.5231662513215325,0.398953589463793,0.6060327982016546,11,242.0,0,val
9420,1,0,0,-1.0023854770106078,-1.082161658928474,2.455507082117204,-1.8139257220866194,-1.491744888956595,0.398953589463793,-1.7381456036246477,13,240.0,0,train
9421,1,0,0,-1.0023854770106078,-1.082161658928474,-0.3907660867013797,0.20339763626775906,-1.4603235265916572,0.398953589463793,0.1905917920081941,15,238.0,0,train
9422,0,1,0,-0.9523894433829583,-1.014760773322907,-0.9956411402873834,1.4642247352392455,-1.4289021642267197,0.398953589463793,1.4840525659517014,17,236.0,0,train
9423,1,0,0,-0.9523894433829583,-1.014760773322907,0.9063548615441614,-1.0473428459119554,-1.3817701206793134,0.398953589463793,-1.0113347070841796,20,233.0,0,train
9424,1,0,0,-0.9523894433829583,-1.014760773322907,0.9802840347602286,-0.9565632947860085,-1.3503487583143756,0.398953589463793,-0.8355505604067144,22,231.0,0,train
9425,0,1,0,-1.0023854770106078,-1.014760773322907,0.36868814724549154,-0.7043978749917112,-1.318927395949438,0.49884932260947434,-0.7217796868482895,24,229.0,0,train
9426,0,1,0,-0.9523894433829583,-0.9473598877173399,-0.7738536206391821,0.6371221583139501,-1.2717953524020318,0.49884932260947434,0.5443166520480981,27,226.0,0,train
9427,1,0,0,-0.9523894433829583,-0.8799590021118113,-1.2711953313654516,1.5852641367405085,-1.2246633088546253,0.5987450557550988,1.4241191815910583,30,223.0,0,val
9428,1,0,0,-0.9023934097553371,-0.8125581165062443,0.06625062045248972,-0.5228387727398175,-1.1932419464896877,0.5987450557551557,-0.5984240724677572,32,221.0,0,train
9429,0,0,1,-0.9023934097553371,-0.8125581165062443,2.062338297286302,-1.1683822474132184,-1.1618205841247502,0.5987450557551557,-0.7346424090315593,34,219.0,0,train
9430,1,0,0,-0.9023934097553371,-0.8125581165062443,-0.216024404554312,-0.40179937123855447,-1.0832671782124061,0.5987450557551557,-0.5662193433054727,39,214.0,0,train
9431,1,0,0,-0.9523894433829583,-0.8799590021118113,0.9466798651165618,-1.1280357802461307,-1.0518458158474686,0.5987450557550988,-1.122441022694058,41,212.0,0,train
9432,1,0,0,-1.0023854770106078,-0.9473598877173399,-0.6730411117081814,1.7163901550335428,-1.0204244534825309,0.5987450557551557,2.077443870248423,43,210.0,0,train
9433,1,0,0,-1.0023854770106078,-0.8799590021118113,0.5971965008224263,0.011751917224093241,-0.9890030911175933,0.6986407889007802,0.48751747793628547,45,208.0,0,train
9434,0,1,0,-1.0023854770106078,-0.8799590021118113,-0.6730411117081814,1.2019726986531762,-0.9575817287526557,0.6986407889007802,1.3784287220920686,47,206.0,0,train
9435,1,0,0,-1.0023854770106078,-0.9473598877173399,0.6442423383235599,-0.6741380246163958,-0.9104496852052493,0.5987450557551557,-0.5453437777949215,50,203.0,0,train
9436,1,0,0,-1.0023854770106078,-0.8799590021118113,-0.5856702706346476,0.9397206620671069,-0.8790283228403117,0.6986407889007802,1.0834966622549753,52,201.0,0,train
9437,1,0,0,-1.0023854770106078,-0.9473598877173399,-0.3302785813427793,0.2538307202266185,-0.8476069604753741,0.5987450557551557,0.29779711810347476,54,199.0,0,train
9438,0,1,0,-0.9523894433829583,-0.8799590021118113,-0.02112022062104414,0.304263804185478,-0.8161855981104366,0.5987450557550988,0.5583582973524873,56,197.0,0,train
9439,0,1,0,-0.9523894433829583,-0.8799590021118113,-1.4459370135125194,1.6962169214499987,-0.7690535545630302,0.5987450557550988,1.4239562409970827,59,194.0,0,train
9440,0,1,0,-0.9523894433829583,-0.8125581165062443,-0.6528786099219813,0.8287678773576166,-0.7219215110156237,0.6986407889007802,0.8851596204230906,62,191.0,0,train
9441,0,1,0,-0.9523894433829583,-0.8125581165062443,-1.0225244760023169,1.3633585673215267,-0.6747894674682173,0.6986407889007802,1.3310801024308538,65,188.0,0,train
9442,1,0,0,-0.9523894433829583,-0.8125581165062443,-0.6595994438507147,0.3446102713525654,-0.6276574239208109,0.6986407889007802,0.22172303019840123,68,185.0,0,train
9443,0,1,0,-0.9523894433829583,-0.8125581165062443,-0.9149911331425828,0.7985080269823005,-0.5962360615558733,0.6986407889007802,0.6649022763310418,70,183.0,0,train
9444,0,0,1,-1.0023854770106078,-0.8125581165062443,-0.8007369563541156,1.393618417696842,-0.5491040180084669,0.7985365220464615,1.5408709095451594,73,180.0,0,train
9445,1,0,0,-0.9523894433829583,-0.7451572309007156,2.455507082117204,-2.429209346384705,-0.4705506120961229,0.7985365220464047,-2.846386053551324,78,175.0,0,test
9446,0,1,0,-0.9023934097553371,-0.6777563452951486,-0.5655077688484474,0.5866890743550907,-0.43912924973118533,0.7985365220464615,0.6125887609239761,80,173.0,0,train
9447,0,0,1,-0.9523894433829583,-0.7451572309007156,-0.9553161367149832,1.3633585673215267,-0.3919972061837789,0.7985365220464047,1.382358465829133,83,170.0,0,train
9448,0,1,0,-0.9523894433829583,-0.7451572309007156,-1.3921703420826523,1.1817994650696328,-0.3134438002714349,0.7985365220464047,0.8207980858026337,88,165.0,0,val
9449,1,0,0,-0.9023934097553371,-0.6777563452951486,1.6792507633484994,-1.0776026962872711,-0.2663117567240285,0.7985365220464615,-0.7362526454896731,91,162.0,0,train
9450,0,1,0,-0.9523894433829583,-0.8125581165062443,-0.646157775993248,0.18322440268421497,-0.23489039435909093,0.6986407889007802,0.010130291809539805,93,160.0,0,train
9451,0,1,0,-1.0023854770106078,-0.8799590021118113,-0.24290774026924547,0.26391733701839054,-0.18775835081168452,0.6986407889007802,0.3650724139338527,96,157.0,0,train
9452,0,0,1,-1.0023854770106078,-0.8799590021118113,0.03936728473755623,-0.038681166734766216,-0.14062630726427813,0.6986407889007802,0.09489773964026595,99,154.0,0,train
9453,0,1,0,-1.0023854770106078,-0.8799590021118113,-0.9284328010000497,1.3532719505297546,-0.06207290135193413,0.6986407889007802,1.3895278519640704,104,149.0,0,train
9454,0,0,1,-0.9023934097553371,-0.6777563452951486,-1.1434994867195176,1.6962169214499987,-0.014940857804527726,0.7985365220464615,1.6689422164101695,107,146.0,0,val
9455,1,0,0,-0.8024013425000663,-0.542954574084053,0.3552464793880248,-0.462319071989186,0.06361254810781627,0.7985365220464615,-0.36396214247734493,112,141.0,0,train
9456,1,0,0,-0.7524053088724167,-0.542954574084053,2.455507082117204,-1.9954848243385135,0.09503391047275388,0.6986407889007802,-2.065167375734159,114,139.0,0,train
9457,1,0,0,-0.7524053088724167,-0.47555368847848606,0.6711256740384934,-0.6741380246163958,0.12645527283769148,0.7985365220464615,-0.5325769030198736,116,137.0,0,test
9458,0,1,0,-0.7524053088724167,-0.47555368847848606,1.0878173776199627,-1.3398547328733406,0.15787663520262907,0.7985365220464615,-1.4050375210930977,118,135.0,0,train
9459,1,0,0,-0.8024013425000663,-0.6103554596895817,-0.7604119527817153,0.0621850011829527,0.20500867875003548,0.6986407889008369,-0.22095780941148924,121,132.0,0,train
9460,1,0,0,-0.8024013425000663,-0.6103554596895817,0.32836314367309133,-0.39171275444678244,0.23643004111497307,0.6986407889008369,-0.27159399517468735,123,130.0,0,test
9461,0,1,0,-0.8024013425000663,-0.542954574084053,-0.881386963498916,0.5261693736044599,0.26785140347991065,0.7985365220464615,0.32581331552649745,125,128.0,0,train
9462,0,1,0,-0.8024013425000663,-0.542954574084053,-0.7805744545679154,0.6472087751057222,0.31498344702731707,0.7985365220464615,0.553431740569923,128,125.0,0,train
9463,1,0,0,-0.7524053088724167,-0.47555368847848606,0.26787563831449096,0.011751917224093241,0.3621154905747235,0.7985365220464615,0.29918690552268046,131,122.0,0,train
9464,0,1,0,-0.7524053088724167,-0.47555368847848606,0.14690062759729022,-0.3211064369043796,0.39353685293966106,0.7985365220464615,-0.26088783967639273,133,120.0,0,train
9465,1,0,0,-0.7024092752447672,-0.4081528028729574,-0.6058327724208477,0.8287678773576166,0.4406688964870675,0.7985365220464047,0.9174985359568832,136,117.0,0,train
9466,0,1,0,-0.7024092752447672,-0.4081528028729574,-0.4714160938461802,0.38495673851965284,0.47209025885200506,0.7985365220464047,0.39417168706977246,138,115.0,0,train
9467,1,0,0,-0.7024092752447672,-0.4081528028729574,-0.3974869206301131,0.8085946437740725,0.5192223023994115,0.7985365220464047,1.0325154258221823,141,112.0,0,train
9468,1,0,0,-0.7024092752447672,-0.47555368847848606,1.1550257169072964,-1.2490751817473933,0.5506436647643491,0.6986407889007802,-1.2326272031850143,143,110.0,0,train
9469,1,0,0,-0.7024092752447672,-0.4081528028729574,-1.042686977788517,1.5550042863651925,0.5820650271292866,0.7985365220464047,1.566097947388948,145,108.0,0,train
9470,1,0,0,-0.7024092752447672,-0.4081528028729574,1.1281423811923628,-0.6842246414081672,0.6134863894942243,0.7985365220464047,-0.33181492175999305,147,106.0,0,test
9471,0,0,1,-0.7024092752447672,-0.4081528028729574,-0.612553606349581,0.7178150926481257,0.6449077518591618,0.7985365220464047,0.7611618284074765,149,104.0,0,train
9472,0,1,0,-0.7024092752447672,-0.4081528028729574,1.6389257597760993,-1.2591617985391652,0.7234611577715059,0.7985365220464047,-1.0591625637864996,154,99.0,0,train
9473,0,1,0,-0.652413241617146,-0.4081528028729574,-1.042686977788517,0.838854494149388,0.7705932013189123,0.6986407889007802,0.6303876246306308,157,96.0,0,train
9474,1,0,0,-0.652413241617146,-0.3407519172673904,-0.5655077688484474,0.001665300432321206,0.8177252448663187,0.7985365220464615,-0.19126428234459833,160,93.0,0,train
9475,0,1,0,-0.652413241617146,-0.27335103166182345,-0.5050202634898471,0.6875552422728096,0.8491466072312562,0.8984322551921428,0.791555041554381,162,91.0,0,train
9476,1,0,0,-0.6024172079894964,-0.27335103166182345,-0.04800355633597764,0.193311019475987,0.8962786507786626,0.7985365220464615,0.38129938014568154,165,88.0,0,train
9477,0,1,0,-0.6024172079894964,-0.27335103166182345,1.0878173776199627,-0.8153506597012022,0.9277000131436003,0.7985365220464615,-0.5617336846007266,167,86.0,0,train
9478,0,1,0,-0.6024172079894964,-0.27335103166182345,1.094538211548696,-0.6741380246163958,0.9748320566910067,0.7985365220464615,-0.33149862531286456,170,83.0,0,test
9479,1,0,0,-0.6024172079894964,-0.27335103166182345,2.4185424955091706,-1.6121933862511815,1.021964100238413,0.7985365220464615,-1.3874399369437072,173,80.0,0,test
9480,0,0,1,-0.5524211743618752,-0.27335103166182345,0.46950065617649217,-0.6539647910328518,1.0533854626033508,0.6986407889008369,-0.5976572932019878,175,78.0,0,train
9481,0,1,0,-0.5524211743618752,-0.27335103166182345,-0.646157775993248,0.38495673851965284,1.1319388685156946,0.6986407889008369,0.2850206585876042,180,73.0,0,train
9482,1,0,0,-0.5524211743618752,-0.27335103166182345,-1.1098953170758508,1.1011065307354573,1.179070912063101,0.6986407889008369,0.9242557782364695,183,70.0,0,train
9483,0,0,1,-0.6024172079894964,-0.27335103166182345,-1.4862620170849197,1.7567366222006302,1.2104922744280386,0.7985365220464615,1.4665699986921752,185,68.0,0,train
9484,0,0,1,-0.5524211743618752,-0.27335103166182345,0.10657562402488997,-0.472405688780958,1.2890456803403827,0.6986407889008369,-0.5043210870762982,190,63.0,0,train
9485,1,0,0,-0.5524211743618752,-0.27335103166182345,0.8929131936866948,-0.6337915574493077,1.3675990862527267,0.6986407889008369,-0.3634924901770608,195,58.0,0,train
9486,1,0,0,-0.5524211743618752,-0.27335103166182345,0.39557148296042505,-0.5833584734904482,1.3990204486176643,0.6986407889008369,-0.5263659909671464,197,56.0,0,train
9487,0,1,0,-0.5524211743618752,-0.27335103166182345,-0.3907660867013797,0.6068623079386347,1.4304418109826018,0.6986407889008369,0.7549413316139274,199,54.0,0,train
9488,1,0,0,-0.5524211743618752,-0.27335103166182345,0.3552464793880248,-0.018507933151222865,1.4775738545300083,0.6986407889008369,0.30363422526413814,202,51.0,0,train
9489,0,1,0,-0.5524211743618752,-0.27335103166182345,0.24771313652829083,-0.5530986231151328,1.5089952168949459,0.6986407889008369,-0.5534237143079583,204,49.0,0,val
9490,1,0,0,-0.5524211743618752,-0.20595014605629477,-0.827620292069049,0.193311019475987,1.5561272604423522,0.7985365220464615,-0.08455736277206767,207,46.0,0,train
9491,0,1,0,-0.5024251407342256,-0.20595014605629477,-0.7536911188529819,0.47573628964560044,1.58754862280729,0.6986407889007802,0.3401712572780159,209,44.0,0,test
9492,0,1,0,-0.5024251407342256,-0.20595014605629477,-0.27651190991291236,0.07227161797472474,1.6346806663546962,0.6986407889007802,0.07349501338449796,212,41.0,0,test
9493,1,0,0,-0.452429107106576,-0.07114837484519913,0.37540898117422494,-0.34127967048792296,1.6818127099021027,0.7985365220464047,-0.17136636039790104,215,38.0,0,train
9494,1,0,0,-0.452429107106576,-0.1385492604507278,-0.8881077974276493,1.5550042863651925,1.7132340722670403,0.6986407889007802,1.688226714944251,217,36.0,1,train
9495,1,0,0,-0.40243307347895485,-0.07114837484519913,-0.09504939383711125,0.14287793551712755,1.7446554346319778,0.6986407889007802,0.28053499988285796,219,34.0,0,train
9496,0,0,1,-0.35243703985130526,-0.003747489239632161,-1.0561286456459837,0.48582290643737175,1.7760767969969153,0.6986407889007802,0.16053404479006209,221,32.0,0,train
9497,0,1,0,-0.40243307347895485,-0.003747489239632161,-1.2174286599355848,1.050673446776598,1.8546302029092594,0.7985365220464615,0.7815485721360991,226,27.0,0,train
9498,0,0,1,-0.452429107106576,-0.07114837484519913,-0.5856702706346476,0.031925150807636596,-1.6959837443286894,0.7985365220464047,-0.1612736283122222,0,253.0,0,train
9499,0,0,1,-0.40243307347895485,0.06365339636593481,0.07969228830995648,-0.39171275444678244,-1.6174303384163453,0.8984322551921428,-0.3996173783355869,5,248.0,0,val
9500,1,0,0,-0.40243307347895485,0.06365339636593481,0.02592561688008948,-0.23032688577843202,-1.5388769325040013,0.8984322551921428,-0.19205023109201091,10,243.0,0,train
9501,1,0,0,-0.40243307347895485,0.1310542819714635,1.1214215472636295,-0.9464766779942365,-1.5074555701390637,0.9983279883377674,-0.757894990265993,12,241.0,0,test
9502,1,0,0,-0.35243703985130526,0.19845516757703044,-0.9015494652851161,0.7480749430234411,-1.4760342077741262,0.9983279883377674,0.6071829671003062,14,239.0,0,train
9503,1,0,0,-0.35243703985130526,0.1310542819714635,-0.23618690634051212,0.9296340452753356,-1.4446128454091884,0.898432255192086,1.314881890441491,16,237.0,0,test
9504,0,1,0,-0.40243307347895485,0.19845516757703044,0.14017979366855685,0.48582290643737175,-1.413191483044251,1.0982237214834487,0.9248596169082612,18,235.0,0,train
9505,1,0,0,-0.40243307347895485,0.19845516757703044,-0.6058327724208477,0.7077284758563537,-1.3660594394968446,1.0982237214834487,0.7518742145508528,21,232.0,0,train
9506,1,0,0,-0.40243307347895485,0.19845516757703044,-0.6797619456369148,0.011751917224093241,-1.3346380771319069,1.0982237214834487,-0.24274392530014155,23,230.0,0,train
9507,0,0,1,-0.35243703985130526,0.2658560531825591,0.12001729188235671,0.16305116910067163,-1.3032167147669693,1.0982237214833919,0.4371880038793952,25,228.0,0,train
9508,1,0,0,-0.35243703985130526,0.33325693878812607,-0.16897856705317837,-0.11937410106894178,-1.2246633088546253,1.1981194546290732,-0.13816481819011936,30,223.0,0,train
9509,1,0,0,-0.40243307347895485,0.2658560531825591,0.5434298293925592,-0.3614529040714671,-1.1932419464896877,1.1981194546290732,-0.1145480168044445,32,221.0,0,test
9510,0,1,0,-0.40243307347895485,0.2658560531825591,-0.18914106883937848,-0.018507933151222865,-1.1618205841247502,1.1981194546290732,-0.005358649358986977,34,219.0,0,train
9511,0,1,0,-0.40243307347895485,0.2658560531825591,-0.17569940098191175,0.33452365456079336,-1.1146885405773437,1.1981194546290732,0.506811561211189,37,216.0,0,train
9512,1,0,0,-0.452429107106576,0.19845516757703044,-0.5453452670622473,0.07227161797472474,-1.0675564970299374,1.1981194546290732,-0.08254456719942424,40,213.0,0,val
9513,1,0,0,-0.5024251407342256,0.1310542819714635,0.3014798079581578,-0.22024026898666071,-1.0361351346649996,1.1981194546290732,-0.0288029254098643,42,211.0,0,train
9514,0,1,0,-0.5024251407342256,0.1310542819714635,0.4560589883190254,-0.6640514078246238,-1.004713772300062,1.1981194546290732,-0.6193954853865296,44,209.0,0,val
9515,1,0,0,-0.5024251407342256,0.06365339636593481,-0.7671327867104486,0.5967756911468627,-0.9575817287526557,1.0982237214834487,0.494466415032314,47,206.0,0,val
